row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
138644,2017,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,99,DME (Durable Medical Equipment),642,332,"1,076","$122,546.21",$369.12,$61.05,"$122,546.21",$369.12,$61.05,$0.00,$0.00,$0.00
135698,2017,011,Big Stone,MEDICARE,4,65 - 74 years,F,97,Other,"2,187","1,569","1,155","$100,892.22",$64.30,$6.53,"$91,094.69",$58.06,$6.53,"$9,797.53",$6.24,$0.00
136394,2017,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,16,Ambulance,670,320,180,"$18,005.67",$56.27,$18.00,"$18,005.67",$56.27,$18.00,$0.00,$0.00,$0.00
137162,2017,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,16,Home Health,978,910,182,"$57,302.44",$62.97,$43.92,"$57,302.44",$62.97,$43.92,$0.00,$0.00,$0.00
138074,2017,023,Chippewa,MEDICARE,5,75 years and older,F,226,Other,"2,069","1,383","2,660","$143,179.23",$103.53,$69.63,"$132,661.99",$95.92,$69.60,"$10,517.24",$7.60,$0.00
138818,2017,027,Clay,MEDICARE,3,45 - 64 years,F,386,Other,"4,245","2,246","4,447","$325,819.43",$145.07,$74.13,"$289,977.95",$129.11,$66.31,"$35,841.48",$15.96,$0.00
139898,2017,035,Crow Wing,COMMERCIAL,2,19 - 44 years,F,171,Hospital Inpatient,"1,355",179,"1,991","$2,203,897.93","$12,312.28","$8,697.00","$2,053,147.43","$11,470.10","$7,551.83","$150,750.50",$842.18,$227.81
140522,2017,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,206,Inpatient Non-acute Professional Services,"4,164","3,675","2,356","$1,409,192.95",$383.45,$199.92,"$1,408,976.55",$383.39,$199.92,$216.40,$0.06,$0.00
141290,2017,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,765,Hospital Outpatient,"30,779","6,805","8,599","$2,055,369.18",$302.04,$106.59,"$2,034,929.88",$299.03,$106.28,"$20,439.30",$3.00,$0.00
142154,2017,045,Fillmore,MEDICARE,3,45 - 64 years,M,40,DME (Durable Medical Equipment),412,186,480,"$20,365.02",$109.49,$71.90,"$15,961.46",$85.81,$50.95,"$4,403.56",$23.68,$13.98
142946,2017,049,Goodhue,MEDICARE,3,45 - 64 years,M,11,Hospice,619,42,72,"$91,867.38","$2,187.32","$2,118.37","$91,867.38","$2,187.32","$2,118.37",$0.00,$0.00,$0.00
143762,2017,053,Hennepin,MEDICARE,4,65 - 74 years,F,698,Outpatient Other,"69,029","7,923","8,245","$4,480,453.63",$565.50,$79.16,"$3,880,696.67",$489.80,$74.77,"$599,756.96",$75.70,$0.00
144818,2017,059,Isanti,MEDICARE,2,19 - 44 years,F,11,Outpatient Other,"3,259",159,132,"$195,307.01","$1,228.35",$90.22,"$156,502.07",$984.29,$90.22,"$38,804.94",$244.06,$0.00
145802,2017,065,Kanabec,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,28,Hospital Inpatient,275,40,297,"$287,650.08","$7,191.25","$6,730.48","$287,650.08","$7,191.25","$6,730.48",$0.00,$0.00,$0.00
146906,2017,071,Koochiching,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,13,Outpatient Other,374,245,156,"$26,039.59",$106.28,$104.04,"$25,964.01",$105.98,$104.04,$75.58,$0.31,$0.00
148034,2017,079,Le Sueur,COMMERCIAL,2,19 - 44 years,F,159,Emergency department,874,300,"1,831","$340,041.58","$1,133.47","$1,001.02","$277,755.07",$925.85,$754.72,"$62,286.51",$207.62,$8.16
149114,2017,085,McLeod,COMMERCIAL,3,45 - 64 years,F,94,Ambulatory Surgery,562,130,"1,094","$476,722.37","$3,667.10","$2,001.36","$382,319.84","$2,940.92","$1,567.91","$94,402.53",$726.17,$0.00
150098,2017,091,Martin,COMMERCIAL,2,19 - 44 years,F,48,Hospital Inpatient,472,56,538,"$1,122,459.67","$20,043.92","$9,057.38","$995,406.71","$17,775.12","$6,992.33","$127,052.96","$2,268.80","$1,622.30"
150938,2017,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,813,Emergency department,"3,701","1,752","8,987","$443,827.14",$253.33,$231.96,"$443,827.14",$253.33,$231.96,$0.00,$0.00,$0.00
151850,2017,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,22,Hospital Inpatient,434,32,216,"$17,509.25",$547.16,$0.00,"$17,397.65",$543.68,$0.00,$111.60,$3.49,$0.00
152930,2017,105,Nobles,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,14,Hospital Outpatient,485,149,149,"$53,205.21",$357.08,$36.31,"$52,814.55",$354.46,$36.31,$390.66,$2.62,$0.00
153746,2017,109,Olmsted,MEDICARE,4,65 - 74 years,M,263,Ambulance,"2,769",857,"3,042","$216,249.29",$252.33,$86.34,"$186,601.14",$217.74,$83.55,"$29,648.15",$34.60,$0.00
154682,2017,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,17,Ambulatory Surgery,56,17,196,"$22,115.42","$1,300.91",$358.90,"$22,115.42","$1,300.91",$358.90,$0.00,$0.00,$0.00
155546,2017,119,Polk,MEDICARE,3,45 - 64 years,F,14,Home Health,163,42,160,"$24,374.61",$580.35,$198.94,"$24,374.61",$580.35,$198.94,$0.00,$0.00,$0.00
156266,2017,123,Ramsey,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,131,Inpatient Non-acute Professional Services,"2,238","1,859","1,468","$282,318.42",$151.87,$28.66,"$282,218.50",$151.81,$28.32,$99.92,$0.05,$0.00
156938,2017,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,19,Inpatient Non-acute Professional Services,139,108,213,"$3,282.12",$30.39,$18.34,"$3,282.12",$30.39,$18.34,$0.00,$0.00,$0.00
157826,2017,131,Rice,MEDICARE,5,75 years and older,M,90,Hospice,"5,278",242,676,"$786,711.79","$3,250.88","$4,108.12","$786,711.79","$3,250.88","$4,108.12",$0.00,$0.00,$0.00
136958,2017,019,Carver,COMMERCIAL,2,19 - 44 years,F,432,Hospital Inpatient,"3,250",461,"4,946","$4,455,054.00","$9,663.89","$6,965.41","$4,072,902.18","$8,834.93","$6,303.95","$382,151.82",$828.96,$0.00
137774,2017,023,Chippewa,COMMERCIAL,2,19 - 44 years,F,130,Hospital Outpatient,"1,732",467,"1,468","$556,070.82","$1,190.73",$343.44,"$435,955.91",$933.52,$209.25,"$120,114.91",$257.21,$13.43
138494,2017,025,Chisago,MEDICARE,5,75 years and older,M,24,Outpatient Other,"1,832",394,258,"$205,732.63",$522.16,$315.00,"$192,230.79",$487.90,$315.00,"$13,501.84",$34.27,$0.00
139574,2017,033,Cottonwood,COMMERCIAL,3,45 - 64 years,F,135,Independent Lab,"1,004",293,"1,561","$46,106.69",$157.36,$71.36,"$31,914.94",$108.92,$28.19,"$14,191.75",$48.44,$20.00
140318,2017,037,Dakota,COMMERCIAL,2,19 - 44 years,F,"8,311",Other,"32,405","15,388","94,256","$4,288,273.23",$278.68,$163.43,"$3,208,401.72",$208.50,$79.01,"$1,079,871.51",$70.18,$15.00
141278,2017,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,12,Inpatient Non-acute Professional Services,157,157,133,"$377,888.99","$2,406.94",$512.65,"$377,826.99","$2,406.54",$512.65,$62.00,$0.39,$0.00
142214,2017,045,Fillmore,MEDICARE,5,75 years and older,M,149,DME (Durable Medical Equipment),"1,258",824,"1,709","$48,259.65",$58.57,$29.22,"$41,334.71",$50.16,$29.10,"$6,924.94",$8.40,$3.33
143078,2017,051,Grant,COMMERCIAL,3,45 - 64 years,M,25,Emergency department,113,32,292,"$30,189.28",$943.42,$834.94,"$22,427.19",$700.85,$641.50,"$7,762.09",$242.57,$64.64
143822,2017,055,Houston,COMMERCIAL,1,18 years and under,M,361,Clinic/Office,"3,068","1,505","4,050","$429,090.59",$285.11,$196.20,"$317,859.15",$211.20,$169.20,"$111,231.44",$73.91,$0.00
144902,2017,059,Isanti,MEDICARE,5,75 years and older,F,283,Hospital Inpatient Professional Services,"4,083","1,542","3,217","$517,812.42",$335.81,$181.94,"$475,342.94",$308.26,$156.92,"$42,469.48",$27.54,$0.00
145982,2017,065,Kanabec,MEDICARE,4,65 - 74 years,F,26,Inpatient Non-acute Professional Services,159,145,301,"$11,441.63",$78.91,$77.49,"$10,854.23",$74.86,$69.82,$587.40,$4.05,$0.00
147014,2017,071,Koochiching,MEDICARE,3,45 - 64 years,M,332,Clinic/Office,"5,527","2,415","3,849","$301,850.42",$124.99,$90.20,"$239,612.65",$99.22,$71.24,"$62,237.77",$25.77,$14.57
148286,2017,079,Le Sueur,MEDICARE,2,19 - 44 years,M,31,Other,456,173,372,"$46,866.61",$270.91,$127.48,"$36,823.55",$212.85,$90.79,"$10,043.06",$58.05,$36.54
149222,2017,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,034",Clinic/Office,"16,034","10,326","11,083","$966,709.39",$93.62,$54.41,"$947,159.74",$91.73,$51.82,"$19,549.65",$1.89,$0.00
150110,2017,091,Martin,COMMERCIAL,2,19 - 44 years,M,64,Emergency department,277,93,730,"$119,377.25","$1,283.63","$1,144.28","$76,790.75",$825.71,$486.29,"$42,586.50",$457.92,$250.00
151118,2017,095,Mille Lacs,MEDICARE,3,45 - 64 years,F,257,Other,"2,513","1,370","2,996","$179,043.76",$130.69,$97.19,"$157,356.76",$114.86,$85.60,"$21,687.00",$15.83,$0.00
151886,2017,099,Mower,MEDICARE,3,45 - 64 years,F,60,Ambulance,274,107,674,"$91,981.61",$859.64,$563.67,"$75,384.46",$704.53,$443.88,"$16,597.15",$155.11,$100.00
152846,2017,105,Nobles,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,289,Hospital Outpatient,"5,180","1,462","2,971","$320,588.71",$219.28,$108.00,"$316,701.11",$216.62,$107.30,"$3,887.60",$2.66,$0.00
153782,2017,109,Olmsted,MEDICARE,5,75 years and older,M,235,Hospice,"16,324",701,"1,992","$2,646,196.45","$3,774.89","$4,744.80","$2,646,196.45","$3,774.89","$4,744.80",$0.00,$0.00,$0.00
154622,2017,115,Pine,COMMERCIAL,3,45 - 64 years,M,160,Other,"1,161",552,"1,856","$177,592.56",$321.73,$123.21,"$140,238.26",$254.05,$88.80,"$37,354.30",$67.67,$0.00
155582,2017,119,Polk,MEDICARE,4,65 - 74 years,F,38,Inpatient Non-acute,671,160,453,"$407,395.43","$2,546.22",$82.65,"$376,046.81","$2,350.29",$82.65,"$31,348.62",$195.93,$0.00
156326,2017,123,Ramsey,MEDICARE,2,19 - 44 years,M,50,Ambulatory Surgery,337,61,599,"$75,064.90","$1,230.57",$756.33,"$60,010.88",$983.78,$601.83,"$15,054.02",$246.79,$149.21
133554,2017,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,28,Hospital Inpatient,262,35,232,"$145,745.99","$4,164.17","$3,116.49","$145,745.99","$4,164.17","$3,116.49",$0.00,$0.00,$0.00
134274,2017,005,Becker,COMMERCIAL,1,18 years and under,M,113,Hospital Outpatient,873,330,"1,321","$245,969.95",$745.36,$179.83,"$191,127.63",$579.17,$120.74,"$54,842.32",$166.19,$14.73
134994,2017,007,Beltrami,MEDICARE,4,65 - 74 years,M,847,Clinic/Office,"12,181","4,910","10,106","$534,388.66",$108.84,$61.01,"$459,660.32",$93.62,$45.00,"$74,728.34",$15.22,$7.80
135858,2017,013,Blue Earth,COMMERCIAL,5,75 years and older,F,19,Hospital Inpatient Professional Services,300,129,221,"$8,986.73",$69.66,$20.61,"$8,375.47",$64.93,$20.61,$611.26,$4.74,$0.00
158786,2017,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,130,Hospital Outpatient,"2,987",846,"1,375","$77,420.37",$91.51,$21.43,"$76,776.40",$90.75,$21.43,$643.97,$0.76,$0.00
159410,2017,141,Sherburne,COMMERCIAL,3,45 - 64 years,F,21,Inpatient Non-acute,158,63,250,"$388,898.59","$6,172.99",$299.99,"$387,632.11","$6,152.89",$299.99,"$1,266.48",$20.10,$0.00
160274,2017,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"7,435",Clinic/Office,"95,567","42,501","79,813","$4,766,190.07",$112.14,$85.71,"$4,750,735.22",$111.78,$85.71,"$15,454.85",$0.36,$0.00
133564,2017,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,666,Clinic/Office,"5,968","3,095","7,298","$327,359.24",$105.77,$97.42,"$327,266.16",$105.74,$97.42,$93.08,$0.03,$0.00
134260,2017,005,Becker,COMMERCIAL,1,18 years and under,F,11,DME (Durable Medical Equipment),21,15,116,$995.10,$66.34,$50.66,$639.80,$42.65,$7.75,$355.30,$23.69,$8.31
134980,2017,007,Beltrami,MEDICARE,4,65 - 74 years,F,308,DME (Durable Medical Equipment),"2,815","1,627","3,652","$182,184.59",$111.98,$46.96,"$165,489.08",$101.71,$37.42,"$16,695.51",$10.26,$3.54
135844,2017,013,Blue Earth,COMMERCIAL,4,65 - 74 years,M,13,Hospital Inpatient,243,18,151,"$210,583.94","$11,699.11","$1,315.85","$206,268.22","$11,459.35","$1,263.82","$4,315.72",$239.76,$0.00
136564,2017,017,Carlton,COMMERCIAL,2,19 - 44 years,M,17,Ambulatory Surgery,77,21,201,"$85,697.10","$4,080.81","$2,115.36","$68,147.02","$3,245.10","$1,697.74","$17,550.08",$835.72,$250.00
137356,2017,021,Cass,COMMERCIAL,1,18 years and under,M,129,Hospital Outpatient,"2,040",456,"1,458","$612,102.28","$1,342.33",$290.50,"$503,608.35","$1,104.40",$201.60,"$108,493.93",$237.93,$0.00
138196,2017,025,Chisago,COMMERCIAL,4,65 - 74 years,M,19,DME (Durable Medical Equipment),97,72,228,"$9,070.11",$125.97,$64.20,"$8,393.77",$116.58,$64.20,$676.34,$9.39,$0.00
139228,2017,029,Clearwater,MEDICARE,5,75 years and older,M,373,Hospital Outpatient,"22,677","4,555","4,352","$2,030,487.47",$445.77,$156.12,"$1,682,556.25",$369.39,$130.39,"$347,931.22",$76.38,$16.24
140236,2017,035,Crow Wing,MEDICARE,4,65 - 74 years,M,488,Hospital Inpatient,"11,289",879,"5,657","$10,358,342.09","$11,784.23","$11,739.28","$9,730,905.86","$11,070.43","$10,560.85","$627,436.23",$713.81,"$1,316.00"
140908,2017,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,48,Independent Lab,170,82,542,"$7,501.13",$91.48,$59.12,"$7,501.13",$91.48,$59.12,$0.00,$0.00,$0.00
141796,2017,043,Faribault,MEDICARE,4,65 - 74 years,F,11,Outpatient Other,"1,410",165,132,"$56,930.70",$345.03,$47.66,"$48,757.07",$295.50,$47.66,"$8,173.63",$49.54,$0.00
142612,2017,047,Freeborn,MEDICARE,5,75 years and older,M,637,Other,"4,669","2,481","7,562","$270,193.26",$108.90,$61.73,"$246,378.75",$99.31,$61.73,"$23,814.51",$9.60,$0.00
143500,2017,053,Hennepin,COMMERCIAL,5,75 years and older,F,282,Inpatient Non-acute Professional Services,"3,570","2,861","3,095","$163,086.49",$57.00,$22.91,"$143,994.46",$50.33,$18.49,"$19,092.03",$6.67,$0.00
144196,2017,057,Hubbard,COMMERCIAL,3,45 - 64 years,F,58,Emergency department,302,103,645,"$77,342.78",$750.90,$630.99,"$51,107.65",$496.19,$204.47,"$26,235.13",$254.71,$77.19
145036,2017,061,Itasca,COMMERCIAL,5,75 years and older,F,45,Emergency department,286,86,510,"$17,349.93",$201.74,$190.92,"$9,142.31",$106.31,$73.58,"$8,207.62",$95.44,$150.00
145852,2017,065,Kanabec,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,67,Ambulance,"2,325",773,771,"$137,142.30",$177.42,$106.20,"$137,136.10",$177.41,$106.20,$6.20,$0.01,$0.00
146716,2017,069,Kittson,MEDICARE,5,75 years and older,F,76,Other,861,621,904,"$62,469.53",$100.60,$36.88,"$57,595.80",$92.75,$36.88,"$4,873.73",$7.85,$0.00
147988,2017,077,Lake of the Woods,MEDICARE,5,75 years and older,F,57,Other,232,124,678,"$17,397.85",$140.31,$49.53,"$15,214.48",$122.70,$49.53,"$2,183.37",$17.61,$0.00
148876,2017,083,Lyon,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,62,Hospital Inpatient,"1,033",83,650,"$676,389.24","$8,149.27","$3,398.22","$675,619.94","$8,140.00","$3,398.22",$769.30,$9.27,$0.00
149692,2017,087,Mahnomen,MEDICARE,4,65 - 74 years,F,18,Ambulance,184,55,216,"$21,460.94",$390.20,$265.18,"$17,850.08",$324.55,$254.58,"$3,610.86",$65.65,$0.00
150628,2017,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,21,Inpatient Non-acute,380,140,198,"$118,203.58",$844.31,$224.72,"$118,203.58",$844.31,$224.72,$0.00,$0.00,$0.00
151444,2017,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,16,DME (Durable Medical Equipment),79,65,188,"$3,150.26",$48.47,$19.24,"$3,150.26",$48.47,$19.24,$0.00,$0.00,$0.00
152332,2017,103,Nicollet,COMMERCIAL,2,19 - 44 years,F,62,DME (Durable Medical Equipment),115,90,696,"$29,171.16",$324.12,$232.45,"$17,836.03",$198.18,$224.95,"$11,335.13",$125.95,$0.00
142086,2017,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,22,Inpatient Non-acute,510,150,250,"$57,894.26",$385.96,$0.00,"$57,894.26",$385.96,$0.00,$0.00,$0.00,$0.00
142878,2017,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,23,Inpatient Non-acute,895,302,264,"$73,688.55",$244.00,$9.84,"$73,688.55",$244.00,$9.84,$0.00,$0.00,$0.00
143694,2017,053,Hennepin,MEDICARE,2,19 - 44 years,F,574,Hospital Inpatient Professional Services,"18,778","6,774","6,790","$1,591,431.97",$234.93,$132.38,"$1,267,592.71",$187.13,$105.47,"$323,839.26",$47.81,$25.78
144558,2017,059,Isanti,COMMERCIAL,2,19 - 44 years,F,298,Emergency department,"1,424",501,"3,346","$496,941.18",$991.90,$889.38,"$339,206.35",$677.06,$570.86,"$157,734.83",$314.84,$100.00
145494,2017,063,Jackson,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,77,Independent Lab,368,172,887,"$11,901.22",$69.19,$33.84,"$11,898.12",$69.18,$33.84,$3.10,$0.02,$0.00
146430,2017,067,Kandiyohi,MEDICARE,5,75 years and older,M,"1,006",Hospital Outpatient,"40,073","6,104","11,598","$4,765,524.02",$780.72,$170.59,"$4,010,290.28",$656.99,$151.26,"$755,233.74",$123.73,$15.00
147678,2017,075,Lake,MEDICARE,3,45 - 64 years,M,33,Hospital Inpatient,674,54,379,"$676,973.08","$12,536.54","$10,435.42","$632,252.91","$11,708.39","$8,935.42","$44,720.17",$828.15,"$1,316.00"
148662,2017,081,Lincoln,MEDICARE,5,75 years and older,F,425,Hospital Outpatient,"20,518","4,400","4,974","$1,907,833.85",$433.60,$124.77,"$1,428,098.39",$324.57,$103.81,"$479,735.46",$109.03,$0.00
149550,2017,087,Mahnomen,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,203,Clinic/Office,"5,752","4,977","2,030","$1,610,787.37",$323.65,$391.00,"$1,610,454.00",$323.58,$391.00,$333.37,$0.07,$0.00
150774,2017,093,Meeker,MEDICARE,4,65 - 74 years,M,13,Outpatient Other,"2,937",457,151,"$175,813.33",$384.71,$19.78,"$144,075.36",$315.26,$19.78,"$31,737.97",$69.45,$0.00
151638,2017,099,Mower,COMMERCIAL,3,45 - 64 years,F,52,Hospital Inpatient Professional Services,879,254,577,"$756,124.89","$2,976.87",$525.49,"$733,393.94","$2,887.38",$501.96,"$22,730.95",$89.49,$0.00
152406,2017,103,Nicollet,COMMERCIAL,4,65 - 74 years,M,12,Independent Lab,55,20,144,"$2,656.05",$132.80,$0.00,$791.52,$39.58,$0.00,"$1,864.53",$93.23,$0.00
153342,2017,107,Norman,MEDICARE,5,75 years and older,F,22,Hospice,"1,455",66,156,"$230,301.83","$3,489.42","$4,108.12","$230,301.83","$3,489.42","$4,108.12",$0.00,$0.00,$0.00
153966,2017,111,Otter Tail,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,68,Inpatient Non-acute,823,444,662,"$684,699.93","$1,542.12","$1,029.20","$684,628.40","$1,541.96","$1,029.20",$71.53,$0.16,$0.00
154830,2017,115,Pine,MEDICARE,2,19 - 44 years,M,107,Hospital Outpatient,"3,388",535,"1,260","$353,879.12",$661.46,$197.58,"$254,650.25",$475.98,$142.64,"$99,228.87",$185.47,$42.49
155622,2017,119,Polk,MEDICARE,5,75 years and older,M,35,Hospice,"1,389",87,272,"$253,711.82","$2,916.23","$3,668.65","$253,711.82","$2,916.23","$3,668.65",$0.00,$0.00,$0.00
156390,2017,123,Ramsey,MEDICARE,4,65 - 74 years,M,"14,099",Clinic/Office,"357,101","147,250","167,749","$25,732,392.49",$174.75,$105.48,"$23,141,726.50",$157.16,$88.14,"$2,590,665.99",$17.59,$7.80
157230,2017,129,Renville,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,345,Clinic/Office,"5,785","3,293","3,822","$247,204.94",$75.07,$46.58,"$238,586.67",$72.45,$40.20,"$8,618.27",$2.62,$0.00
157998,2017,133,Rock,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,54,Independent Lab,262,111,602,"$8,255.84",$74.38,$38.24,"$8,243.44",$74.27,$38.24,$12.40,$0.11,$0.00
158814,2017,137,Saint Louis,MEDICARE,2,19 - 44 years,M,118,Hospital Inpatient,"2,420",248,"1,401","$3,479,366.16","$14,029.70","$8,606.28","$3,050,082.60","$12,298.72","$7,756.62","$429,283.56","$1,730.98","$1,316.00"
159654,2017,141,Sherburne,MEDICARE,2,19 - 44 years,M,108,Emergency department,"1,039",322,"1,291","$51,445.05",$159.77,$149.50,"$38,490.26",$119.53,$113.26,"$12,954.79",$40.23,$27.22
160350,2017,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,149,Outpatient Other,"5,638","3,158","1,587","$381,097.73",$120.68,$106.12,"$381,097.73",$120.68,$106.12,$0.00,$0.00,$0.00
161358,2017,151,Swift,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,159,Emergency department,615,252,"1,703","$75,831.73",$300.92,$281.39,"$75,831.73",$300.92,$281.39,$0.00,$0.00,$0.00
162582,2017,157,Wabasha,MEDICARE,4,65 - 74 years,M,171,Independent Lab,770,308,"2,046","$18,507.52",$60.09,$28.89,"$18,186.82",$59.05,$28.72,$320.70,$1.04,$0.00
163350,2017,163,Washington,COMMERCIAL,1,18 years and under,F,565,Hospital Inpatient Professional Services,"4,077","2,399","4,606","$1,322,989.53",$551.48,$223.91,"$1,205,831.91",$502.64,$204.15,"$117,157.62",$48.84,$0.00
164238,2017,167,Wilkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,221,Hospital Outpatient,"4,408","1,205","2,236","$377,670.25",$313.42,$115.00,"$375,690.41",$311.78,$112.32,"$1,979.84",$1.64,$0.00
153340,2017,107,Norman,MEDICARE,5,75 years and older,F,140,Emergency department,931,249,"1,610","$54,474.00",$218.77,$154.42,"$50,987.78",$204.77,$121.73,"$3,486.22",$14.00,$0.00
154060,2017,111,Otter Tail,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,18,Ambulance,"1,166",335,184,"$23,349.69",$69.70,$43.74,"$23,349.69",$69.70,$43.74,$0.00,$0.00,$0.00
154924,2017,115,Pine,MEDICARE,5,75 years and older,M,413,Other,"3,531","2,282","4,841","$483,222.34",$211.75,$82.65,"$454,110.87",$199.00,$81.32,"$29,111.47",$12.76,$0.00
155740,2017,121,Pope,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,412,Clinic/Office,"4,827","2,390","4,548","$183,657.33",$76.84,$60.09,"$183,657.33",$76.84,$60.09,$0.00,$0.00,$0.00
133590,2017,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,51,Ambulance,758,391,538,"$48,394.30",$123.77,$34.24,"$48,385.00",$123.75,$34.24,$9.30,$0.02,$0.00
134382,2017,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,161,Ambulance,937,504,"1,737","$122,111.54",$242.28,$59.04,"$122,111.54",$242.28,$59.04,$0.00,$0.00,$0.00
135078,2017,009,Benton,COMMERCIAL,2,19 - 44 years,M,49,DME (Durable Medical Equipment),365,173,587,"$77,838.47",$449.93,$89.94,"$65,567.22",$379.00,$78.00,"$12,271.25",$70.93,$0.00
136062,2017,013,Blue Earth,MEDICARE,3,45 - 64 years,F,154,Hospital Inpatient,"4,250",272,"1,759","$3,812,142.44","$14,015.23","$11,409.14","$3,580,853.23","$13,164.90","$10,875.06","$231,289.21",$850.33,"$1,316.00"
136830,2017,017,Carlton,MEDICARE,3,45 - 64 years,F,51,Ambulatory Surgery,256,72,605,"$94,441.50","$1,311.69",$530.36,"$81,181.18","$1,127.52",$445.15,"$13,260.32",$184.17,$75.51
137526,2017,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,448,Other,"23,835","17,154","4,956","$5,212,209.63",$303.85,$129.08,"$5,211,218.63",$303.79,$129.08,$991.00,$0.06,$0.00
138390,2017,025,Chisago,MEDICARE,2,19 - 44 years,M,19,Ambulance,130,54,228,"$32,154.34",$595.45,$635.11,"$25,611.74",$474.29,$507.51,"$6,542.60",$121.16,$124.13
139062,2017,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,26,Hospital Inpatient Professional Services,408,173,266,"$41,698.58",$241.03,$81.44,"$41,695.48",$241.01,$81.44,$3.10,$0.02,$0.00
