row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,principal_diagnosis_code,diagnosis_description,diagnosis_version,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
6752178,2019,077,Lake of the Woods,MEDICARE,5,75 years and older,F,20,Z00,"Encntr for general exam w/o complaint, susp or reprtd dx",0,43,240,"$7,418.61",$370.93,$252.03,"$7,269.16",$363.45,$252.03,$149.45,$7.47,$0.00
6283049,2019,001,Aitkin,COMMERCIAL,2,19 - 44 years,F,15,R05,Cough,0,32,179,"$4,981.82",$332.12,$108.56,"$4,274.96",$284.99,$14.88,$706.86,$47.12,$20.89
6287129,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,23,R30,Pain associated with micturition,0,103,262,"$3,498.08",$152.09,$80.30,"$3,310.88",$143.95,$69.49,$187.20,$8.13,$0.00
6291497,2019,001,Aitkin,MEDICARE,5,75 years and older,F,23,I44,Atrioventricular and left bundle-branch block,0,205,268,"$36,252.12","$1,576.17",$72.94,"$34,702.82","$1,508.81",$58.11,"$1,549.30",$67.36,$1.69
6293321,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,20,R93,Abnormal findings on diagnostic imaging of body structures,0,51,209,"$6,783.73",$339.18,$99.60,"$5,478.19",$273.90,$45.02,"$1,305.54",$65.27,$0.00
6294665,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,11,I34,Nonrheumatic mitral valve disorders,0,14,123,"$3,977.26",$361.56,$205.00,"$3,072.68",$279.33,$169.42,$904.58,$82.23,$0.00
6295601,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,M,16,F60,Specific personality disorders,0,119,188,"$14,361.47",$897.59,$358.72,"$11,788.24",$736.76,$303.93,"$2,573.23",$160.82,$40.00
6296897,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,15,L43,Lichen planus,0,30,178,"$2,314.18",$154.27,$133.72,"$1,106.16",$73.74,$41.43,"$1,208.02",$80.53,$25.00
6298001,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,21,M35,Other systemic involvement of connective tissue,0,242,241,"$31,195.10","$1,485.48",$312.01,"$28,409.59","$1,352.83",$204.50,"$2,785.51",$132.64,$115.85
6300017,2019,003,Anoka,COMMERCIAL,5,75 years and older,F,17,M62,Other disorders of muscle,0,540,188,"$33,750.12","$1,985.30",$94.42,"$33,540.12","$1,972.94",$75.02,$210.00,$12.35,$0.00
6301745,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,32,Z96,Presence of other functional implants,0,56,364,"$1,667.14",$52.09,$33.49,"$1,667.14",$52.09,$33.49,$0.00,$0.00,$0.00
6303017,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,15,G31,"Oth degenerative diseases of nervous system, NEC",0,967,180,"$177,040.67","$11,802.71",$415.49,"$177,024.87","$11,801.65",$415.49,$15.80,$1.05,$0.00
6303929,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,35,B20,Human immunodeficiency virus [HIV] disease,0,"1,288",388,"$79,159.20","$2,261.69",$737.02,"$78,927.60","$2,255.07",$731.02,$231.60,$6.61,$0.00
6305273,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,66,H61,Other disorders of external ear,0,120,773,"$3,296.94",$49.95,$55.05,"$3,095.54",$46.90,$37.69,$201.40,$3.05,$0.00
6306425,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,12,J38,"Diseases of vocal cords and larynx, not elsewhere classified",0,135,124,"$20,841.65","$1,736.80",$453.89,"$20,745.45","$1,728.78",$449.39,$96.20,$8.01,$1.50
6308129,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,83,G30,Alzheimer's disease,0,"5,339",806,"$674,314.06","$8,124.26","$1,196.78","$670,789.80","$8,081.80","$1,196.78","$3,524.26",$42.46,$0.00
6310721,2019,003,Anoka,MEDICARE,3,45 - 64 years,F,656,F33,"Major depressive disorder, recurrent",0,"5,403","7,776","$637,017.47",$971.06,$323.12,"$513,588.18",$782.90,$247.03,"$123,429.29",$188.15,$82.86
6312065,2019,003,Anoka,MEDICARE,3,45 - 64 years,M,20,M12,Other and unspecified arthropathy,0,124,238,"$14,891.44",$744.57,$353.99,"$12,192.45",$609.62,$299.27,"$2,698.99",$134.94,$54.31
6312905,2019,003,Anoka,MEDICARE,4,65 - 74 years,F,43,I80,Phlebitis and thrombophlebitis,0,159,516,"$9,002.41",$209.35,$108.42,"$7,748.80",$180.20,$95.94,"$1,253.61",$29.15,$15.00
6313985,2019,003,Anoka,MEDICARE,4,65 - 74 years,M,31,J15,"Bacterial pneumonia, not elsewhere classified",0,275,351,"$82,064.02","$2,647.22",$408.69,"$77,375.26","$2,495.97",$366.79,"$4,688.76",$151.25,$26.84
6315089,2019,003,Anoka,MEDICARE,5,75 years and older,F,267,K57,Diverticular disease of intestine,0,"2,327","3,133","$616,887.06","$2,310.43",$237.75,"$567,545.02","$2,125.63",$199.36,"$49,342.04",$184.80,$23.75
6465556,2019,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,26,R26,Abnormalities of gait and mobility,0,71,308,"$9,191.70",$353.52,$72.98,"$9,160.50",$352.32,$72.98,$31.20,$1.20,$0.00
6469060,2019,027,Clay,MEDICARE,3,45 - 64 years,F,19,R56,"Convulsions, not elsewhere classified",0,144,227,"$13,006.30",$684.54,$185.35,"$10,399.23",$547.32,$147.68,"$2,607.07",$137.21,$33.21
6470932,2019,027,Clay,MEDICARE,4,65 - 74 years,M,96,H35,Other retinal disorders,0,643,"1,152","$86,059.48",$896.45,$177.74,"$67,618.44",$704.35,$143.44,"$18,441.04",$192.09,$33.81
6472876,2019,027,Clay,MEDICARE,5,75 years and older,M,22,R35,Polyuria,0,97,264,"$7,376.57",$335.29,$91.58,"$6,018.40",$273.56,$83.86,"$1,358.17",$61.73,$5.59
6477580,2019,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,15,Z02,Encounter for administrative examination,0,613,169,"$26,055.40","$1,737.02",$183.16,"$26,055.40","$1,737.02",$183.16,$0.00,$0.00,$0.00
6481132,2019,029,Clearwater,MEDICARE,5,75 years and older,M,12,S09,Other and unspecified injuries of head,0,67,140,"$9,737.35",$811.44,$83.08,"$6,334.90",$527.90,$74.70,"$3,402.45",$283.53,$28.13
6488356,2019,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,86,H66,Suppurative and unspecified otitis media,0,212,960,"$15,618.12",$181.60,$116.98,"$15,618.12",$181.60,$116.98,$0.00,$0.00,$0.00
6493372,2019,033,Cottonwood,MEDICARE,5,75 years and older,F,13,K92,Other diseases of digestive system,0,158,148,"$18,569.18","$1,428.39",$971.42,"$14,468.40","$1,112.95",$773.98,"$4,100.78",$315.44,$125.22
6496132,2019,035,Crow Wing,COMMERCIAL,2,19 - 44 years,M,18,L72,Follicular cysts of skin and subcutaneous tissue,0,40,196,"$6,392.95",$355.16,$175.02,"$3,165.83",$175.87,$91.22,"$3,227.12",$179.28,$139.21
6497980,2019,035,Crow Wing,COMMERCIAL,4,65 - 74 years,F,15,G47,Sleep disorders,0,153,180,"$25,407.10","$1,693.80",$255.67,"$23,894.99","$1,592.99",$176.34,"$1,512.11",$100.80,$20.00
6500476,2019,035,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,74,S09,Other and unspecified injuries of head,0,192,825,"$32,388.83",$437.68,$222.98,"$32,388.83",$437.68,$222.98,$0.00,$0.00,$0.00
6501940,2019,035,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,34,M47,Spondylosis,0,212,390,"$34,982.26","$1,028.89",$150.66,"$34,821.46","$1,024.16",$149.22,$160.80,$4.72,$0.00
6503476,2019,035,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,L08,Other local infections of skin and subcutaneous tissue,0,29,132,"$1,999.02",$181.72,$97.92,"$1,996.02",$181.45,$97.92,$3.00,$0.27,$0.00
6507028,2019,035,Crow Wing,MEDICARE,3,45 - 64 years,M,55,J98,Other respiratory disorders,0,123,623,"$4,866.26",$88.47,$29.49,"$3,773.67",$68.61,$24.96,"$1,092.59",$19.86,$3.88
6508348,2019,035,Crow Wing,MEDICARE,4,65 - 74 years,M,15,B07,Viral warts,0,39,180,"$2,949.09",$196.60,$164.74,"$2,190.87",$146.05,$109.43,$758.22,$50.54,$32.99
6509524,2019,035,Crow Wing,MEDICARE,5,75 years and older,F,11,I62,Other and unspecified nontraumatic intracranial hemorrhage,0,76,118,"$36,691.27","$3,335.57",$444.65,"$35,541.00","$3,231.00",$354.60,"$1,150.27",$104.57,$43.58
6510724,2019,035,Crow Wing,MEDICARE,5,75 years and older,M,11,R44,Oth symptoms and signs w general sensations and perceptions,0,44,124,"$5,835.03",$530.45,$132.53,"$4,225.55",$384.14,$105.59,"$1,609.48",$146.31,$15.00
6512092,2019,037,Dakota,COMMERCIAL,1,18 years and under,M,17,H35,Other retinal disorders,0,138,170,"$17,324.87","$1,019.11",$341.06,"$11,931.67",$701.86,$281.76,"$5,393.20",$317.24,$25.00
6513100,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,F,48,H43,Disorders of vitreous body,0,125,536,"$18,732.83",$390.26,$233.10,"$14,859.87",$309.58,$81.50,"$3,872.96",$80.68,$30.00
6514372,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,M,34,K42,Umbilical hernia,0,306,384,"$131,026.61","$3,853.72",$532.99,"$102,208.34","$3,006.12",$394.49,"$28,818.27",$847.59,$138.98
6515620,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,F,18,N73,Other female pelvic inflammatory diseases,0,61,213,"$28,759.41","$1,597.74",$639.65,"$28,670.72","$1,592.81",$627.15,$88.69,$4.92,$0.00
6516556,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,M,88,K92,Other diseases of digestive system,0,661,"1,013","$194,399.48","$2,209.08","$1,019.54","$159,527.04","$1,812.80",$488.60,"$34,872.44",$396.27,$69.43
6517612,2019,037,Dakota,COMMERCIAL,4,65 - 74 years,F,39,R42,Dizziness and giddiness,0,349,467,"$31,641.43",$811.31,$108.56,"$27,624.06",$708.30,$90.35,"$4,017.37",$103.00,$25.00
6519244,2019,037,Dakota,COMMERCIAL,5,75 years and older,M,80,E78,Disorders of lipoprotein metabolism and other lipidemias,0,297,954,"$22,625.47",$282.81,$4.07,"$19,640.59",$245.50,$0.00,"$2,984.88",$37.31,$0.00
7011169,2019,123,Ramsey,MEDICARE,5,75 years and older,M,182,L81,Other disorders of pigmentation,0,573,"2,174","$41,222.79",$226.49,$164.41,"$33,216.50",$182.50,$134.73,"$8,006.29",$43.99,$29.33
7016761,2019,127,Redwood,COMMERCIAL,2,19 - 44 years,F,19,M25,"Other joint disorder, not elsewhere classified",0,132,219,"$37,024.45","$1,948.65",$572.59,"$21,670.14","$1,140.53",$222.27,"$15,354.31",$808.12,$371.96
7020913,2019,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,21,R06,Abnormalities of breathing,0,82,234,"$9,470.00",$450.95,$73.21,"$9,437.34",$449.39,$73.21,$32.66,$1.55,$0.00
7024993,2019,127,Redwood,MEDICARE,5,75 years and older,M,81,H40,Glaucoma,0,439,958,"$33,738.47",$416.52,$232.11,"$24,652.54",$304.35,$183.63,"$9,085.93",$112.17,$60.00
7029121,2019,129,Renville,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,27,F43,"Reaction to severe stress, and adjustment disorders",0,164,284,"$17,131.92",$634.51,$503.29,"$17,119.32",$634.04,$503.29,$12.60,$0.46,$0.00
7034089,2019,129,Renville,MEDICARE,5,75 years and older,F,45,R29,Oth symptoms and signs involving the nervous and ms systems,0,127,533,"$19,144.36",$425.43,$8.40,"$17,503.34",$388.96,$8.40,"$1,641.02",$36.46,$0.00
7036273,2019,131,Rice,COMMERCIAL,2,19 - 44 years,F,13,O03,Spontaneous abortion,0,100,156,"$15,486.98","$1,191.30",$361.17,"$12,299.19",$946.09,$59.24,"$3,187.79",$245.21,$150.00
7038337,2019,131,Rice,COMMERCIAL,3,45 - 64 years,M,20,R21,Rash and other nonspecific skin eruption,0,72,234,"$4,972.37",$248.61,$181.99,"$3,580.95",$179.04,$93.40,"$1,391.42",$69.57,$25.00
7041289,2019,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,52,J40,"Bronchitis, not specified as acute or chronic",0,241,565,"$13,818.00",$265.73,$137.93,"$13,566.28",$260.89,$137.93,$251.72,$4.84,$0.00
7042921,2019,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,12,L60,Nail disorders,0,28,144,$926.84,$77.23,$66.57,$899.84,$74.98,$63.57,$27.00,$2.25,$3.00
7046305,2019,131,Rice,MEDICARE,3,45 - 64 years,F,13,N30,Cystitis,0,98,132,"$10,494.82",$807.29,$92.17,"$8,686.02",$668.15,$71.03,"$1,808.80",$139.13,$28.64
7047913,2019,131,Rice,MEDICARE,4,65 - 74 years,F,112,R91,Abnormal findings on diagnostic imaging of lung,0,544,"1,285","$48,924.92",$436.82,$118.98,"$41,452.95",$370.11,$95.03,"$7,471.97",$66.71,$3.07
7049209,2019,131,Rice,MEDICARE,5,75 years and older,F,222,I50,Heart failure,0,"3,416","2,428","$649,377.70","$2,925.12",$346.87,"$608,558.52","$2,741.25",$303.55,"$40,819.18",$183.87,$7.29
7051513,2019,133,Rock,COMMERCIAL,3,45 - 64 years,F,12,J02,Acute pharyngitis,0,29,143,"$2,512.13",$209.34,$191.07,$835.25,$69.60,$0.00,"$1,676.88",$139.74,$127.04
7057249,2019,133,Rock,MEDICARE,5,75 years and older,F,11,R11,Nausea and vomiting,0,123,127,"$11,411.47","$1,037.40",$495.35,"$7,883.57",$716.68,$302.45,"$3,527.90",$320.71,$115.34
7061281,2019,135,Roseau,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,13,S99,Other and unspecified injuries of ankle and foot,0,30,153,"$1,411.88",$108.60,$58.33,"$1,411.88",$108.60,$58.33,$0.00,$0.00,$0.00
7066009,2019,135,Roseau,MEDICARE,5,75 years and older,F,69,L60,Nail disorders,0,162,793,"$8,143.43",$118.02,$100.40,"$6,282.54",$91.05,$73.24,"$1,860.89",$26.96,$15.22
7068673,2019,137,Saint Louis,COMMERCIAL,2,19 - 44 years,F,130,R87,Abnormal findings in specimens from female genital organs,0,322,"1,410","$61,181.84",$470.62,$245.57,"$29,451.44",$226.54,$63.63,"$31,730.40",$244.08,$108.02
7070065,2019,137,Saint Louis,COMMERCIAL,3,45 - 64 years,F,17,K58,Irritable bowel syndrome,0,95,198,"$6,914.73",$406.74,$288.93,"$5,267.36",$309.84,$167.99,"$1,647.37",$96.90,$0.00
7071217,2019,137,Saint Louis,COMMERCIAL,3,45 - 64 years,M,34,S13,Dislocation and sprain of joints and ligaments at neck level,0,363,404,"$9,435.75",$277.52,$195.41,"$4,925.78",$144.87,$104.37,"$4,509.97",$132.64,$68.41
7073929,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,24,T74,"Adult and child abuse, neglect and oth maltreat, confirmed",0,798,264,"$54,168.74","$2,257.03",$199.35,"$54,168.74","$2,257.03",$199.35,$0.00,$0.00,$0.00
7075273,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,20,J80,Acute respiratory distress syndrome,0,175,234,"$16,121.62",$806.08,$528.57,"$16,115.42",$805.77,$528.57,$6.20,$0.31,$0.00
7076305,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,211,J06,Acute upper resp infections of multiple and unsp sites,0,748,"2,365","$49,309.25",$233.69,$154.38,"$48,917.16",$231.83,$153.83,$392.09,$1.85,$0.00
7077361,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,16,K42,Umbilical hernia,0,122,171,"$29,383.75","$1,836.48",$138.04,"$29,368.75","$1,835.54",$138.04,$15.00,$0.93,$0.00
6316073,2019,003,Anoka,MEDICARE,5,75 years and older,M,23,J38,"Diseases of vocal cords and larynx, not elsewhere classified",0,168,276,"$31,866.01","$1,385.47",$296.37,"$29,348.27","$1,276.01",$292.11,"$2,517.74",$109.46,$50.00
6317969,2019,005,Becker,COMMERCIAL,2,19 - 44 years,M,29,I10,Essential (primary) hypertension,0,124,339,"$6,999.95",$241.37,$178.87,"$3,963.47",$136.67,$52.49,"$3,036.48",$104.70,$35.00
6321065,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,21,Z91,"Personal risk factors, not elsewhere classified",0,43,250,"$3,776.22",$179.82,$88.22,"$3,776.22",$179.82,$88.22,$0.00,$0.00,$0.00
6323801,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,47,Z46,Encounter for fitting and adjustment of other devices,0,184,545,"$8,026.02",$170.76,$99.79,"$7,894.82",$167.97,$99.79,$131.20,$2.79,$0.00
6327833,2019,005,Becker,MEDICARE,4,65 - 74 years,F,88,I25,Chronic ischemic heart disease,0,904,"1,056","$194,957.81","$2,215.42",$192.25,"$175,552.90","$1,994.91",$159.42,"$19,404.91",$220.51,$36.49
6328913,2019,005,Becker,MEDICARE,4,65 - 74 years,M,30,R20,Disturbances of skin sensation,0,131,360,"$8,400.43",$280.01,$217.00,"$6,619.87",$220.66,$178.82,"$1,780.56",$59.35,$36.68
6330401,2019,005,Becker,MEDICARE,5,75 years and older,M,39,N30,Cystitis,0,216,445,"$23,159.26",$593.82,$150.22,"$19,296.34",$494.77,$106.38,"$3,862.92",$99.04,$27.38
6334601,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,50,S69,"Other and unspecified injuries of wrist, hand and finger(s)",0,176,590,"$8,977.39",$179.54,$124.28,"$8,977.39",$179.54,$124.28,$0.00,$0.00,$0.00
6336209,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,17,S89,Other and unspecified injuries of lower leg,0,45,189,"$3,540.06",$208.23,$151.00,"$3,534.06",$207.88,$151.00,$6.00,$0.35,$0.00
6337577,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,218,M79,"Oth and unsp soft tissue disorders, not elsewhere classified",0,"1,047","2,501","$66,480.16",$304.95,$170.85,"$65,697.68",$301.36,$162.77,$782.48,$3.58,$0.00
6342257,2019,007,Beltrami,MEDICARE,3,45 - 64 years,M,12,R14,Flatulence and related conditions,0,82,128,"$3,283.22",$273.60,$115.94,"$2,844.01",$237.00,$106.77,$439.21,$36.60,$3.92
6343889,2019,007,Beltrami,MEDICARE,4,65 - 74 years,M,29,R79,Other abnormal findings of blood chemistry,0,156,348,"$5,003.69",$172.54,$54.36,"$4,106.32",$141.59,$49.95,$897.37,$30.94,$0.00
6345569,2019,007,Beltrami,MEDICARE,5,75 years and older,M,174,Z01,"Encntr for oth sp exam w/o complaint, suspected or reprtd dx",0,704,"2,065","$45,035.79",$258.82,$154.57,"$38,258.05",$219.87,$125.00,"$6,777.74",$38.95,$15.79
6348353,2019,009,Benton,COMMERCIAL,3,45 - 64 years,F,25,N60,Benign mammary dysplasia,0,92,296,"$19,614.04",$784.56,$418.90,"$12,501.39",$500.05,$101.23,"$7,112.65",$284.50,$194.36
6351737,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,107,R05,Cough,0,335,"1,193","$10,498.69",$98.11,$39.95,"$9,820.31",$91.77,$39.95,$678.38,$6.34,$0.00
6355769,2019,009,Benton,MEDICARE,3,45 - 64 years,M,13,N17,Acute kidney failure,0,51,149,"$15,097.00","$1,161.30",$46.05,"$14,673.34","$1,128.71",$46.05,$423.66,$32.58,$0.00
6357737,2019,009,Benton,MEDICARE,5,75 years and older,F,28,M85,Other disorders of bone density and structure,0,74,336,"$1,866.33",$66.65,$40.50,"$1,728.60",$61.73,$40.50,$137.73,$4.91,$0.00
6363377,2019,011,Big Stone,MEDICARE,4,65 - 74 years,M,47,Z12,Encounter for screening for malignant neoplasms,0,295,564,"$86,242.15","$1,834.93","$2,342.01","$70,387.11","$1,497.59","$1,663.33","$15,855.04",$337.34,$42.77
6366257,2019,013,Blue Earth,COMMERCIAL,2,19 - 44 years,M,28,Z30,Encounter for contraceptive management,0,118,323,"$57,477.08","$2,052.75","$1,688.22","$44,965.94","$1,605.92","$1,404.33","$12,511.14",$446.82,$147.72
6368561,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,55,R45,Symptoms and signs involving emotional state,0,870,651,"$79,197.04","$1,439.94",$309.94,"$79,197.04","$1,439.94",$309.94,$0.00,$0.00,$0.00
6370193,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,T40,Narcotics and psychodysleptics,0,109,113,"$43,662.29","$3,969.29","$1,234.27","$43,662.29","$3,969.29","$1,234.27",$0.00,$0.00,$0.00
6372329,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,15,N50,Other and unspecified disorders of male genital organs,0,58,178,"$3,379.35",$225.29,$114.39,"$3,320.35",$221.35,$114.39,$59.00,$3.93,$0.00
6376097,2019,013,Blue Earth,MEDICARE,3,45 - 64 years,M,11,T81,"Complications of procedures, not elsewhere classified",0,115,115,"$29,136.36","$2,648.76",$310.43,"$26,946.10","$2,449.64",$305.07,"$2,190.26",$199.11,$33.70
7078513,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,116,N18,Chronic kidney disease (CKD),0,"14,139","1,284","$500,536.76","$4,314.97",$186.98,"$500,222.76","$4,312.26",$182.91,$314.00,$2.70,$0.00
7080913,2019,137,Saint Louis,MEDICARE,2,19 - 44 years,F,141,F41,Other anxiety disorders,0,"1,008","1,692","$73,531.57",$521.50,$257.84,"$56,099.47",$397.86,$178.29,"$17,432.10",$123.63,$68.27
7082569,2019,137,Saint Louis,MEDICARE,3,45 - 64 years,F,84,H26,Other cataract,0,428,974,"$74,211.62",$883.47,$555.18,"$57,184.26",$680.76,$379.06,"$17,027.36",$202.70,$52.78
7083577,2019,137,Saint Louis,MEDICARE,3,45 - 64 years,M,25,H66,Suppurative and unspecified otitis media,0,113,292,"$6,219.46",$248.77,$192.83,"$5,051.34",$202.05,$151.23,"$1,168.12",$46.72,$37.04
7084945,2019,137,Saint Louis,MEDICARE,4,65 - 74 years,F,197,N63,Unspecified lump in breast,0,831,"2,351","$75,253.85",$381.99,$175.98,"$64,733.22",$328.59,$144.61,"$10,520.63",$53.40,$15.00
7085857,2019,137,Saint Louis,MEDICARE,4,65 - 74 years,M,43,L21,Seborrheic dermatitis,0,89,503,"$5,797.73",$134.83,$134.40,"$4,237.33",$98.54,$80.54,"$1,560.40",$36.28,$23.04
7086937,2019,137,Saint Louis,MEDICARE,5,75 years and older,F,256,L98,"Oth disorders of skin, subcu, not elsewhere classified",0,850,"3,044","$58,977.12",$230.37,$131.30,"$50,144.23",$195.87,$114.51,"$8,832.89",$34.50,$12.36
7087921,2019,137,Saint Louis,MEDICARE,5,75 years and older,M,971,L57,Skin changes due to chronic expsr to nonionizing radiation,0,"5,834","11,598","$257,100.04",$264.77,$208.14,"$215,134.71",$221.55,$173.52,"$41,965.33",$43.21,$23.04
7089841,2019,139,Scott,COMMERCIAL,2,19 - 44 years,F,36,B02,Zoster [herpes zoster],0,72,418,"$10,550.47",$293.06,$171.97,"$5,700.74",$158.35,$49.68,"$4,849.73",$134.71,$49.50
7091185,2019,139,Scott,COMMERCIAL,2,19 - 44 years,M,46,L02,"Cutaneous abscess, furuncle and carbuncle",0,252,521,"$66,941.84","$1,455.25",$385.16,"$40,553.69",$881.60,$165.37,"$26,388.15",$573.65,$56.22
7092769,2019,139,Scott,COMMERCIAL,3,45 - 64 years,M,"1,144",H52,Disorders of refraction and accommodation,0,"2,334","13,397","$159,048.83",$139.02,$130.68,"$156,060.30",$136.41,$124.06,"$2,988.53",$2.61,$0.00
7095169,2019,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,529,H66,Suppurative and unspecified otitis media,0,"1,176","6,088","$88,009.86",$166.37,$85.65,"$87,517.11",$165.43,$85.65,$492.75,$0.93,$0.00
7096801,2019,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,36,I49,Other cardiac arrhythmias,0,345,414,"$17,703.54",$491.76,$11.65,"$17,683.01",$491.19,$10.92,$20.53,$0.57,$0.00
7098841,2019,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,73,R22,"Localized swelling, mass and lump of skin, subcu",0,198,835,"$13,006.67",$178.17,$80.94,"$12,361.29",$169.33,$65.03,$645.38,$8.84,$0.00
7102681,2019,139,Scott,MEDICARE,3,45 - 64 years,F,20,R50,Fever of other and unknown origin,0,194,229,"$18,520.59",$926.02,$328.36,"$16,274.26",$813.71,$268.12,"$2,246.33",$112.31,$60.24
7103905,2019,139,Scott,MEDICARE,4,65 - 74 years,F,29,H65,Nonsuppurative otitis media,0,56,347,"$4,110.91",$141.75,$108.56,"$2,915.79",$100.54,$79.03,"$1,195.12",$41.21,$25.00
7104961,2019,139,Scott,MEDICARE,4,65 - 74 years,M,28,K29,Gastritis and duodenitis,0,210,327,"$17,182.16",$613.64,$222.93,"$15,138.52",$540.66,$185.65,"$2,043.64",$72.98,$24.29
